@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute outputs-1 {0,1,2,3}

@data
2316,'2019/01/28 19:15:29:733',18,98.34314,0.00143,0.043578,0.000034,0.012144,0.002116,0,0.593503,5.275785,1.029806,0.009728,0.298987,0.033269,0.076913,0.00024,0.018404,6.962728,0.00002,0.000021,0.005785,0.003712,0.19383,0.482634,0.130219,0.002073,0.027237,0.309055,-1.814476,-1.58229,-0.830315,1.384688,159.373093,1
2315,'2019/01/28 19:15:29:560',18,98.079758,0.001364,0.079102,0.000033,0.012899,0.001723,0,7.531161,7.131509,0.837257,0.014703,0.224374,0.191384,0.053131,0.000215,0.013936,4.778311,0.000086,0.00003,0.006757,0.004333,0.193727,0.464072,0.11171,0.00199,0.032974,0.296722,-2.365768,-2.333344,-0.488659,1.22444,155.88092,1
2314,'2019/01/28 19:15:29:401',18,98.22612,0.000545,0.169758,0.000206,0.019231,0.000537,0.000043,90.221786,5.485872,0.778288,0.018168,0.204236,0.045787,0.025594,0.000202,0.008712,5.348047,0.000522,0.000111,0.005814,0.072471,0.193751,0.469064,0.1171,0.002005,0.028984,0.291111,-1.813988,-1.929483,-0.503707,0.473985,157.63623,1
2313,'2019/01/28 19:15:29:228',18,98.105949,0.000147,1.064952,0.001402,0.018593,0.000238,99.999237,99.983231,11.506521,0.760369,0.008114,0.13957,0.018898,0.022489,0.000143,0.006357,5.987252,0.000168,0.000161,0.004967,0.074288,0.193696,0.474547,0.130646,0.00197,0.041395,0.375039,-3.564697,-2.263349,-0.293127,-0.569563,165.354584,1
2312,'2019/01/28 19:15:29:059',18,98.25576,0.000021,5.598156,0.01101,0.019381,0.001085,0,99.999893,39.270695,0.416478,0.006597,0.079666,0.070407,0.018463,0.000222,0.011097,4.89637,0.000028,0.000355,0.003252,0.018243,0.193932,0.465066,0.167002,0.001665,0.2429,1.023519,-11.864128,-1.843742,-3.004994,0.684279,161.827957,1
2311,'2019/01/28 19:15:28:891',18,98.182564,0.000025,8.787747,0.006828,0.018207,0.001193,0,99.999878,39.54813,0.387138,0.009544,0.113886,0.065937,0.009678,0.000218,0.007524,5.90301,0.000035,0.000276,0.003095,0.01513,0.19378,0.473723,0.225237,0.001527,0.2212,1.263543,-11.970222,-2.053,-3.137755,0.576411,161.091019,1
2310,'2019/01/28 19:15:28:728',18,98.152435,0.000009,8.626404,0.006416,0.010868,0.001935,0,99.999474,38.840996,0.341357,0.007857,0.122561,0.072371,0.01253,0.000267,0.016601,4.689776,0.000032,0.000341,0.002846,0.015719,0.193563,0.463152,0.204216,0.001502,0.220601,1.163068,-11.766579,-2.136733,-1.880108,0.768733,160.211487,1
2309,'2019/01/28 19:15:28:557',18,98.245239,0.000008,1.64905,0.001586,0.01153,0.001634,0,99.934837,52.782703,0.392324,0.011377,0.18025,0.069409,0.011935,0.000264,0.018651,5.084371,0.00002,0.000395,0.002685,0.012878,0.194165,0.466428,0.127708,0.001901,0.654701,1.267622,-15.991188,-1.874313,-2.160639,-0.223177,159.371841,1
2308,'2019/01/28 19:15:28:396',18,98.254593,0.000026,0.289259,0.001237,0.012708,0.001405,0,83.769295,61.799599,0.504108,0.031508,0.352775,0.060008,0.009914,0.000183,0.028381,6.701014,0.00002,0.000348,0.004263,0.005561,0.198175,0.480054,0.13007,0.002047,1.169728,1.662628,-18.818459,-1.847131,-2.113942,0.922946,159.774551,1
2307,'2019/01/28 19:15:28:227',18,98.659317,0.000086,0.027563,0.000861,0.015491,0.001109,0,1.145693,50.256477,0.549789,0.086544,0.213565,0.034089,0.014145,0.000151,0.041312,5.535598,0.000035,0.000528,0.003887,0.000581,0.201596,0.469639,0.117479,0.002021,0.568594,1.107607,-15.254822,-0.50752,-1.625553,1.605676,158.417587,1
2306,'2019/01/28 19:15:28:058',18,97.745911,0.001551,0.006834,0.000877,0.032536,0.001832,0,0.007895,22.056137,0.495106,0.589652,0.250511,0.06546,0.014532,0.00015,0.029667,5.24684,0.000057,0.00019,0.003646,0.001815,0.199391,0.467558,0.114914,0.002012,0.088132,0.471651,-6.832275,-3.151875,-0.199309,1.235443,157.210464,1
2305,'2019/01/28 19:15:27:896',18,97.997276,0.021025,0.005062,0.000145,0.037247,0.000795,0,0.000982,6.315591,0.573502,0.859684,0.24148,0.0739,0.019568,0.000151,0.016938,5.449441,0.000198,0.000047,0.003563,0.003505,0.194582,0.469722,0.116705,0.002016,0.030712,0.296971,-2.110222,-2.547849,-1.472449,0.707519,154.434708,1
2304,'2019/01/28 19:15:27:747',18,97.735062,0.00613,0.052579,0.000488,0.017208,0.000594,0,0.500537,3.49874,0.683931,0.259776,0.221193,0.04081,0.01444,0.000111,0.009698,4.946382,0.000819,0.000062,0.002864,0.003986,0.193421,0.465742,0.112844,0.001997,0.02583,0.26775,-1.228195,-3.176433,-0.065281,1.074669,156.759613,1
2303,'2019/01/28 19:15:27:557',18,98.282578,0.001248,0.357564,0.001006,0.014156,0.000934,6.395533,63.14901,3.817082,0.841675,0.099579,0.268012,0.008065,0.014041,0.000094,0.007806,5.161006,0.001038,0.000074,0.001912,0.031175,0.193419,0.467586,0.117106,0.001986,0.026033,0.277192,-1.343117,-1.764889,-0.833225,1.012688,155.229355,1
2302,'2019/01/28 19:15:27:396',18,97.734459,0.000126,1.414461,0.000373,0.010853,0.000542,99.99987,99.642365,16.821543,1.017346,0.022818,0.292425,0.003735,0.015642,0.00013,0.004972,4.134977,0.000093,0.00021,0.001743,0.057715,0.193919,0.459045,0.117364,0.001883,0.06245,0.411676,-5.257614,-3.177799,-1.447559,-1.125377,161.956543,1
2301,'2019/01/28 19:15:27:226',18,97.786293,0.000022,5.61493,0.001016,0.006861,0.001344,0,99.973923,35.290207,1.120697,0.02061,0.496457,0.026713,0.036537,0.000376,0.005907,4.310326,0.000022,0.000371,0.000916,0.021469,0.198397,0.460569,0.160358,0.001646,0.192125,0.886637,-10.946121,-3.059406,-2.597072,0.489189,160.494537,1
2300,'2019/01/28 19:15:27:064',18,98.159492,0.000032,2.193394,0.000197,0.009884,0.00215,0,96.739578,36.198132,1.330888,0.033318,0.715701,0.077802,0.052232,0.000781,0.012756,4.530688,0.000038,0.000199,0.000847,0.022424,0.202055,0.462204,0.127623,0.001849,0.221649,0.776366,-11.390739,-2.117247,-1.820699,0.46285,158.309006,1
2299,'2019/01/28 19:15:26:894',18,98.097313,0.000309,2.345307,0.000052,0.009063,0.003169,0,16.302481,7.136187,1.728029,0.105777,0.532363,0.029045,0.049573,0.000669,0.024936,5.714128,0.000036,0.000042,0.000897,0.005108,0.218264,0.471979,0.140378,0.001879,0.030519,0.346514,-2.532921,-2.286533,-0.489395,1.1122,158.496384,1
2298,'2019/01/28 19:15:26:723',18,97.048134,0.007595,3.660764,0.000019,0.011537,0.011679,0,0.326334,0.646762,1.568461,0.28113,0.415229,0.05444,0.055811,0.000635,0.036722,6.740865,0.000044,0.000005,0.000722,0.00366,0.254354,0.480472,0.165899,0.001833,0.018463,0.318957,-0.518158,-4.536143,1.230679,0.744017,158.051346,1
2297,'2019/01/28 19:15:26:563',18,98.031715,0.004563,33.615013,0.000028,0.01077,0.031509,0,61.510342,0.656957,1.222485,0.074031,0.193797,0.186691,0.078217,0.000772,0.051888,6.80431,0.000213,0.000006,0.000753,0.005425,0.21335,0.480416,1.398395,0.000689,0.008648,1.415236,-0.409386,-2.459377,0.013651,1.327521,159.288879,1
2296,'2019/01/28 19:15:26:392',18,97.581528,0.00266,33.71817,0.000134,0.011916,0.019936,99.999687,99.333878,0.818307,1.184659,0.04208,0.111951,0.241614,0.072795,0.000982,0.041679,7.332697,0.00064,0.000024,0.000856,0.018915,0.207254,0.485563,1.461978,0.000693,0.008542,1.463307,-0.413887,-3.512231,1.282711,1.257857,160.929596,1
2295,'2019/01/28 19:15:26:228',18,97.451607,0.000755,22.389948,0.000186,0.00697,0.0099,99.999954,99.982361,5.870254,1.148368,0.009767,0.160699,0.296996,0.09322,0.000799,0.010161,11.822021,0.000039,0.000087,0.001239,0.029213,0.197463,0.527788,0.902094,0.00109,0.01368,1.186239,-1.968506,-3.780537,1.844454,0.326846,157.022537,1
2294,'2019/01/28 19:15:26:065',18,98.175583,0.000062,8.775867,0.000305,0.003613,0.003526,0,99.999153,34.863533,1.251181,0.002335,0.092912,0.092081,0.081364,0.000459,0.010076,15.997516,0.000009,0.000712,0.001941,0.0184,0.194165,0.56925,0.461724,0.001836,0.115654,1.720136,-10.556,-2.072519,-0.586356,0.206783,160.730011,1
2293,'2019/01/28 19:15:25:893',18,98.157196,0.000208,0.203128,0.000334,0.006169,0.001551,0,98.277306,19.26082,1.52066,0.010478,0.192801,0.042836,0.055315,0.00032,0.009565,25.237476,0.000016,0.001193,0.002708,0.053276,0.193719,0.675061,0.484153,0.002875,0.037369,1.070433,-5.930878,-2.123594,-0.614223,0.540198,161.605484,1
2292,'2019/01/28 19:15:25:721',18,98.206192,0.006966,0.037034,0.000046,0.005639,0.001419,0,5.125886,10.270333,2.003681,0.10203,0.524396,0.038211,0.059447,0.000439,0.00856,25.597805,0.000012,0.000228,0.002177,0.003509,0.193227,0.684449,0.490884,0.002908,0.020547,0.825575,-3.466843,-1.986347,-0.531171,0.110402,158.598709,1
2291,'2019/01/28 19:15:25:560',18,98.177002,0.04133,0.01172,0.00003,0.010357,0.000923,0,0.01571,1.993289,3.227816,1.048426,1.515559,0.120908,0.05995,0.000541,0.012558,30.346445,0.000071,0.000124,0.003257,0.004204,0.193378,0.7623,0.687953,0.003166,0.010374,0.795076,-1.71595,-2.068556,-0.405929,0.75668,159.271744,1
2290,'2019/01/28 19:15:25:411',18,98.63942,0.619088,0.00681,0.000031,0.015143,0.000615,0.066677,0.000187,0.464213,5.750071,9.610139,4.622673,0.068154,0.086767,0.000614,0.011557,42.936741,0.00157,0.000035,0.003755,0.004729,0.195168,1.019302,1.743432,0.003833,0.006957,1.285956,-3.591934,-0.582211,-0.609425,1.883421,158.158997,1
2289,'2019/01/28 19:15:25:229',18,97.86145,3.728691,0.008173,0.000018,0.02071,0.000464,99.995407,0.00009,0.31442,7.378044,28.220324,9.666073,0.012915,0.078445,0.000571,0.016966,49.053818,0.007133,0.000013,0.002801,0.006388,0.207142,1.228712,3.316035,0.003495,0.008052,1.397436,-7.999306,-2.882889,0.049367,1.00083,164.947906,1
2288,'2019/01/28 19:15:25:059',18,98.106133,2.896351,0.014079,0.000031,0.022802,0.00057,99.990829,0.000043,0.181305,7.808783,28.405449,9.696319,0.014374,0.053646,0.000443,0.019383,51.280697,0.007678,0.000009,0.001729,0.005934,0.204044,1.157239,3.650677,0.003843,0.006966,1.614281,-7.732376,-2.262851,0.546744,1.341409,163.349335,1
2287,'2019/01/28 19:15:24:889',18,97.951141,4.829461,0.009924,0.000027,0.025178,0.000685,99.99572,0.00003,0.27194,5.485747,20.594061,9.283241,0.029538,0.064582,0.000673,0.021753,38.588779,0.00556,0.000007,0.001029,0.007107,0.211608,0.901762,1.726676,0.002689,0.012237,0.820626,-8.054909,-2.664079,0.544969,0.876678,162.726669,1
2286,'2019/01/28 19:15:24:730',18,97.991425,5.383714,0.005434,0.000012,0.01512,0.000547,99.993858,0.000021,0.342317,5.962329,10.287667,5.233723,0.044846,0.065263,0.000934,0.013015,32.466801,0.003533,0.00001,0.00065,0.007471,0.213871,0.78146,1.166707,0.00232,0.014205,0.605092,-5.405388,-2.562715,0.223212,0.956204,163.799454,1
2285,'2019/01/28 19:15:24:558',18,97.989182,2.070943,0.005684,0.000006,0.008416,0.000562,99.999931,0.00001,0.284439,4.62827,2.506967,3.546008,0.027634,0.115992,0.00119,0.00657,31.410439,0.003283,0.000006,0.000665,0.005464,0.200668,0.756929,0.856618,0.002827,0.010965,0.701984,-3.203575,-2.568412,1.512928,0.472467,162.468292,1
2284,'2019/01/28 19:15:24:399',18,97.949883,0.31506,0.010107,0.00003,0.008065,0.002128,99.997284,0.000528,0.572923,3.061963,1.217999,2.086788,0.021873,0.1511,0.001616,0.00979,23.93696,0.0035,0.000024,0.000457,0.004568,0.194532,0.657996,0.444921,0.002768,0.012119,0.562973,-1.741005,-2.667204,0.696184,1.473828,161.854065,1
2283,'2019/01/28 19:15:24:226',18,97.81369,0.039254,0.040031,0.000137,0.004088,0.005373,99.998322,0.047057,1.325763,1.551713,0.539911,0.843187,0.014537,0.187515,0.002507,0.01542,16.909245,0.001351,0.000048,0.000386,0.004311,0.194103,0.578804,0.264564,0.002478,0.015282,0.427935,-1.010712,-2.995745,-0.113755,-0.10601,161.061249,1
2282,'2019/01/28 19:15:24:056',18,98.0186,0.003086,0.098646,0.001056,0.004171,0.029638,99.999474,0.755311,4.609549,1.13837,0.387956,0.518962,0.086079,0.296042,0.003804,0.03823,15.161972,0.00025,0.00017,0.000491,0.003828,0.19524,0.559984,0.234572,0.002401,0.019885,0.438715,-1.785378,-2.493232,0.333323,0.619131,161.44722,1
2281,'2019/01/28 19:15:23:896',18,98.101242,0.001305,0.196361,0.007956,0.003689,0.173589,0,28.166077,10.762785,1.100104,0.534114,0.536644,0.377813,0.471481,0.006745,0.073518,14.351315,0.000093,0.000901,0.000405,0.007381,0.1982,0.550543,0.222952,0.002359,0.030553,0.510932,-3.737549,-2.275983,1.464196,0.775723,154.498093,1
2280,'2019/01/28 19:15:23:723',18,97.827591,0.002485,0.193173,0.007473,0.004086,0.26616,0,22.14465,6.518517,1.473801,0.447865,0.171162,0.31728,0.567594,0.00398,0.083264,19.745171,0.00012,0.002939,0.000823,0.007201,0.19979,0.606045,0.327326,0.002603,0.019078,0.572938,-2.192047,-2.963162,1.891098,0.963248,155.402893,1
2279,'2019/01/28 19:15:23:562',18,97.652939,0.015221,0.059692,0.000742,0.003371,0.260221,0,0.454082,2.155518,0.748971,0.812967,0.097428,0.739038,1.110614,0.005917,0.072899,13.626726,0.000148,0.002834,0.000792,0.004257,0.196374,0.542817,0.209678,0.002338,0.017414,0.379579,-0.961357,-3.358737,1.82615,0.887583,155.931366,1
2278,'2019/01/28 19:15:23:390',18,98.083984,0.167529,0.013192,0.00005,0.002033,0.190466,0,0.005757,0.905487,0.67861,0.785216,0.044385,0.337445,0.875912,0.004517,0.056869,12.165844,0.000235,0.001916,0.00061,0.004464,0.197193,0.529015,0.190398,0.002257,0.017131,0.338583,-0.470367,-2.322118,1.829507,0.22381,156.565933,1
2277,'2019/01/28 19:15:23:232',18,98.440903,0.122748,0.016781,0.000015,0.001284,0.047336,0.000039,0.003007,0.879807,1.043455,0.287197,0.059412,0.041214,1.110862,0.002611,0.017543,13.917823,0.001435,0.001405,0.000411,0.004427,0.193834,0.547548,0.215038,0.002336,0.016173,0.367021,-0.359886,-1.273275,0.66466,0.118168,156.159119,1
2276,'2019/01/28 19:15:23:080',18,98.352966,0.091687,0.016773,0.000002,0.000515,0.085095,99.999069,0.006424,1.346522,2.537809,0.097162,0.191614,0.013668,1.371819,0.001942,0.010648,18.586573,0.002578,0.000899,0.00093,0.004327,0.194333,0.596073,0.299236,0.002548,0.014303,0.459642,-0.573898,-1.552065,1.026019,-0.331983,164.899948,1
2275,'2019/01/28 19:15:22:898',18,97.724289,0.016927,0.025816,0.000011,0.000254,0.061726,99.963379,0.11041,3.083503,4.58648,0.039541,0.685293,0.030907,4.262169,0.005553,0.010131,16.356525,0.000492,0.001526,0.001081,0.00401,0.197407,0.572205,0.254091,0.002458,0.017405,0.440248,-1.421478,-3.200714,1.52682,-0.878275,158.529556,1
2274,'2019/01/28 19:15:22:728',18,98.337219,0.002723,0.062567,0.000255,0.000226,0.059818,0.011448,0.209039,7.399028,5.879959,0.028494,1.100845,0.198517,10.051208,0.018137,0.00624,19.49214,0.000103,0.001809,0.001875,0.003359,0.1986,0.605666,0.318507,0.002602,0.021021,0.577792,-3.051689,-1.600465,-0.365711,-0.046874,165.118576,1
2273,'2019/01/28 19:15:22:558',18,98.54821,0.007286,0.054028,0.001205,0.000261,0.297833,0,0.004841,18.306429,7.476013,0.061065,10.019053,0.134452,14.159769,0.0632,0.057679,18.08573,0.000094,0.005955,0.001862,0.002117,0.201455,0.588324,0.287977,0.002538,0.056978,0.750476,-12.559708,-0.911248,0.544957,0.957193,157.806732,1
2272,'2019/01/28 19:15:22:397',18,98.221901,0.01434,0.166787,0.000793,0.000478,0.52763,0,0.000052,13.829261,17.070494,0.066126,38.803787,0.090855,12.316979,0.033577,0.15876,28.592354,0.00036,0.006799,0.003735,0.002534,0.197299,0.70666,1.262658,0.00306,0.060961,1.055038,-31.385689,1.941591,3.10987,-2.955074,158.726685,1
2271,'2019/01/28 19:15:22:228',18,89.691925,0.028811,0.59848,0.000291,0.003412,5.84901,0.006405,0.000002,8.214789,24.248913,0.023887,62.145119,0.038725,15.151223,0.025682,1.249655,32.467113,0.013681,0.020165,0.003885,0.003126,0.211751,0.706569,6.530379,0.003241,0.064224,1.08322,-46.350697,11.182731,-2.095311,-4.037368,144.835449,1
2270,'2019/01/28 19:15:22:065',18,8.587481,0.004371,0.012704,0.029398,0.000053,0.010707,0.003256,0.000002,0.24158,1.621815,0.038659,1.046278,0.01819,39.757996,0.000308,0.007704,1.544355,0.000577,0.000402,0.000033,0.004494,0.198899,0.521854,1.335931,0.00188,0.0238,0.208088,-0.802109,33.825386,-2.333816,-3.625126,129.666733,1
